brand,transmission,make_year,fuel_type,engine_capacity(CC),km_driven,ownership,price,overall_cost,spare_key,model_simple,car_age
Maruti,Automatic,2014,Petrol,6.906754778648554,44535.0,1st owner,12.826651821423713,9.020510699691906,No,Celerio,11
Maruti,Manual,2012,Petrol,7.088408778675395,104807.0,3rd owner,12.759960632315702,9.354354132115088,No,Swift,13
Maruti,Manual,2018,Petrol,7.088408778675395,19437.0,1st owner,13.378556330751158,9.443830215344537,No,Dzire,7
Hyundai,Manual,2018,Petrol,7.088408778675395,4893.0,1st owner,13.232116033476537,9.298168082341704,No,Grand,7
Tata,Manual,2017,Petrol,7.090076835776092,67872.0,2nd owner,12.891694078557842,8.956995311928852,No,Tiago,8
Renault,Automatic,2022,Petrol,6.907755278982137,35860.0,1st owner,13.407543823396258,9.472858470764415,No,TRIBER,3
Nissan,Manual,2013,Petrol,7.377133712833954,101262.0,2nd owner,12.978495316450783,9.341719450032562,No,Terrano,12
Maruti,Automatic,2014,Petrol,6.906754778648554,10558.0,1st owner,12.891694078557842,9.085457189829492,No,Celerio,11
Maruti,Manual,2015,Petrol,7.088408778675395,74945.0,3rd owner,13.023649611968253,9.088963385809583,No,Swift,10
Maruti,Automatic,2022,Petrol,7.088408778675395,16023.0,1st owner,13.513054553109397,9.57838048699361,Yes,Dzire,3
Maruti,Manual,2014,Petrol,6.906754778648554,63792.0,1st owner,12.479913113434042,8.672828482947686,No,Alto,11
Maruti,Automatic,2019,Petrol,7.088408778675395,21955.0,1st owner,13.423949834313948,9.489259158757807,No,Swift,6
KIA,Automatic,2022,Diesel,7.309212365692763,28064.0,2nd owner,14.139404735705671,10.146918907547057,No,SELTOS,3
Maruti,Automatic,2023,Petrol,6.906754778648554,7370.0,1st owner,13.356646255406224,9.42197798310419,Yes,S,2
Maruti,Automatic,2014,Petrol,6.906754778648554,71320.0,1st owner,12.804911893867851,8.999372396592106,No,Celerio,11
Hyundai,Automatic,2018,Petrol,7.3727463664043285,19936.0,1st owner,13.766321364193118,9.804826765712157,No,Verna,7
KIA,Automatic,2020,Petrol,6.906754778648554,54309.0,1st owner,13.888761949071464,9.927301730635383,No,SONET,5
Nissan,Manual,2014,Diesel,7.2875606403097235,96242.0,2nd owner,13.20302312543853,9.566615235893575,No,Terrano,11
Hyundai,Manual,2013,Petrol,6.705639094860003,46840.0,2nd owner,12.409017571151187,8.770749549138642,No,Eon,12
Nissan,Manual,2021,Petrol,6.907755278982137,27578.0,1st owner,13.353476685668044,9.418816886246988,No,MAGNITE,4
Hyundai,Automatic,2018,Petrol,7.088408778675395,52442.0,1st owner,13.282781802386296,9.348535870727583,No,Grand,7
Tata,Manual,2022,Petrol,7.088408778675395,66473.0,2nd owner,13.981025843899115,10.019535750898795,No,NEXON,3
Tata,Automatic,2020,Petrol,7.090076835776092,80167.0,1st owner,13.51575725380498,9.58107599956325,No,TIGOR,5
Honda,Automatic,2016,Petrol,7.311886164077165,54517.0,1st owner,13.573440270649085,9.639001037687535,No,BR-V,9
Maruti,Manual,2017,Petrol,7.2254814727822945,78030.0,1st owner,13.575984798046763,9.640693195592126,No,Ertiga,8
Maruti,Manual,2014,Petrol,7.2254814727822945,86694.0,2nd owner,13.144126826131089,9.338821533624722,No,Ciaz,11
Maruti,Automatic,2020,Petrol,6.906754778648554,40407.0,1st owner,13.07107218827772,9.13550906135318,No,S,5
Maruti,Manual,2015,Diesel,7.130098510125578,54109.0,1st owner,13.104201443434462,9.298625936843543,No,Ritz,10
Tata,Manual,2020,Petrol,7.090076835776092,49439.0,1st owner,13.228525371792253,9.293853972204001,No,ALTROZ,5
KIA,Manual,2022,Petrol,7.21081845347222,34444.0,1st owner,14.139404735705671,10.146918907547057,No,CARENS,3
Maruti,Manual,2020,Petrol,7.088408778675395,38426.0,2nd owner,13.53314897324916,9.598252320836758,No,Dzire,5
Hyundai,Automatic,2021,Petrol,6.99117688712121,29384.0,2nd owner,13.204866440535003,9.269457976459272,No,NEW,4
Hyundai,Automatic,2021,Petrol,6.906754778648554,42031.0,1st owner,13.851843451531353,9.890351653142988,No,VENUE,4
Nissan,Manual,2022,Petrol,6.907755278982137,66387.0,2nd owner,13.51845266959401,9.583764265872883,No,MAGNITE,3
Hyundai,Manual,2015,Petrol,7.088408778675395,66669.0,1st owner,13.014780393893403,9.079320109537779,No,Xcent,10
Maruti,Manual,2013,Petrol,6.906754778648554,59116.0,1st owner,12.724869415131389,9.087607606593886,No,Wagon,12
Maruti,Automatic,2021,Petrol,7.088408778675395,31935.0,1st owner,13.635188201437066,9.673696958500125,No,Baleno,4
KIA,Automatic,2021,Petrol,6.906754778648554,35983.0,1st owner,13.803438988875241,9.841984419942078,No,SONET,4
Maruti,Manual,2016,Petrol,6.705639094860003,39283.0,1st owner,12.73670383776449,8.803123730829212,No,Alto,9
Maruti,Manual,2020,Petrol,7.088408778675395,27503.0,1st owner,13.327751835792448,9.393078508655353,No,IGNIS,5
Maruti,Manual,2020,CNG,6.705639094860003,56236.0,1st owner,13.087774003025942,9.152711259139547,No,Alto,5
Tata,Manual,2023,Petrol,7.090076835776092,6593.0,1st owner,13.350297037805756,9.415645765160512,No,Tiago,2
Mahindra,Manual,2017,Petrol,7.089243155027514,41445.0,1st owner,13.045484492893253,9.11085147347544,No,Kuv100,8
Honda,Manual,2019,Petrol,7.090076835776092,22789.0,1st owner,13.447342679685468,9.512664721164834,No,Jazz,6
Nissan,Automatic,2021,Petrol,6.907755278982137,38777.0,1st owner,13.610944619216111,9.649498121050817,Yes,MAGNITE,4
Maruti,Manual,2013,Petrol,7.088408778675395,41105.0,1st owner,12.928781055513184,9.2927495082169,No,Ritz,12
Hyundai,Manual,2019,Petrol,6.99117688712121,27402.0,2nd owner,12.955129822091815,9.019905995071678,No,NEW,6
Maruti,Manual,2016,Petrol,6.906754778648554,82125.0,2nd owner,12.91657092142417,8.983063289380366,No,Celerio,9
Maruti,Manual,2015,Petrol,7.088408778675395,54321.0,1st owner,13.118357364036902,9.184304357425342,No,Swift,10
Hyundai,Manual,2022,Petrol,6.99117688712121,19760.0,2nd owner,13.215855541983634,9.281171552736774,No,NEW,3
Maruti,Automatic,2022,Petrol,7.288244401020124,12911.0,1st owner,14.092385189849278,10.130901970700984,Yes,BREZZA,3
Honda,Manual,2020,Petrol,7.090076835776092,32806.0,2nd owner,13.508986756405742,9.57366316988638,No,WR-V,5
KIA,Manual,2020,Petrol,7.21081845347222,34499.0,2nd owner,14.108926907975693,10.146918907547057,No,SELTOS,5
Mahindra,Manual,2023,Diesel,7.513709247839705,21597.0,1st owner,14.139404735705671,10.146918907547057,Yes,Thar,2
Honda,Manual,2016,Petrol,7.311886164077165,57922.0,2nd owner,13.28957298843418,9.355565624128962,Yes,BR-V,9
Maruti,Manual,2022,Petrol,6.705639094860003,9314.0,1st owner,12.992256969959042,9.057305735807121,No,Alto,3
Hyundai,Automatic,2013,Petrol,7.088408778675395,79159.0,1st owner,12.901719200051183,9.265112607823163,No,i10,12
Maruti,Automatic,2014,Petrol,6.906754778648554,50222.0,1st owner,12.861001210669146,9.05543941075822,No,Celerio,11
Tata,Manual,2023,Petrol,7.090076835776092,20220.0,1st owner,13.907178658898442,9.945684601235916,No,NEXON,2
Tata,Manual,2019,Petrol,7.090076835776092,31029.0,2nd owner,13.184400648021263,9.249464926660233,No,Tiago,6
Hyundai,Manual,2021,Petrol,7.088408778675395,29729.0,1st owner,13.418015107599418,9.483948874696605,No,GRAND,4
Hyundai,Manual,2015,Petrol,7.088408778675395,16847.0,1st owner,13.008076473152155,9.073603848402712,No,Grand,10
Ford,Automatic,2018,Petrol,7.311886164077165,46089.0,1st owner,13.60231857512623,9.640498092674719,No,Ecosport,7
Hyundai,Manual,2018,Petrol,7.3727463664043285,73474.0,1st owner,13.631588921725701,9.670104253491726,Yes,Creta,7
Ford,Manual,2021,Petrol,7.088408778675395,19893.0,2nd owner,13.935070680332966,9.973899416776494,Yes,Ecosport,4
Hyundai,Manual,2019,Petrol,7.088408778675395,46693.0,2nd owner,13.140205260167273,9.206131527202128,No,Grand,6
Hyundai,Automatic,2019,Petrol,6.906754778648554,64222.0,2nd owner,13.6967281480998,9.735483016336966,No,VENUE,6
KIA,Manual,2022,Petrol,7.21081845347222,12159.0,1st owner,14.115615891155079,10.146918907547057,Yes,CARENS,3
Hyundai,Manual,2018,Petrol,7.088408778675395,49401.0,2nd owner,13.384729180332174,9.450065682882071,No,Elite,7
KIA,Automatic,2021,Diesel,7.309212365692763,42363.0,1st owner,14.05688766308519,10.095388084110406,Yes,SELTOS,4
Tata,Manual,2021,Petrol,7.090076835776092,13335.0,1st owner,13.629182184591333,9.66770192587285,No,ALTROZ,4
Maruti,Manual,2015,Petrol,7.088408778675395,34170.0,2nd owner,13.241036683319184,9.306014122044465,No,Baleno,10
Maruti,Manual,2015,Petrol,6.906754778648554,59940.0,2nd owner,12.832013750189885,8.89740886527095,No,Wagon,10
Hyundai,Manual,2014,Petrol,7.088408778675395,36717.0,1st owner,12.95749109270188,9.152605321324945,No,Grand,11
Maruti,Manual,2017,Petrol,7.088408778675395,56433.0,1st owner,13.258642740896052,9.323222529032854,No,Baleno,8
Renault,Manual,2020,Petrol,6.907755278982137,29736.0,1st owner,13.045484492893253,9.11085147347544,No,Kwid,5
Hyundai,Automatic,2022,Petrol,6.906754778648554,7060.0,1st owner,14.038654909278163,10.076768364677934,No,VENUE,3
Maruti,Automatic,2022,Petrol,7.088408778675395,29039.0,1st owner,13.724492254866757,9.763017859764734,No,Baleno,3
Hyundai,Automatic,2020,Petrol,7.088408778675395,6273.0,1st owner,13.507627138738266,9.572619582634747,No,AURA,5
Ford,Manual,2018,Diesel,7.312553498102598,61146.0,1st owner,13.329379172803593,9.39465993143281,No,FREESTYLE,7
Renault,Automatic,2018,Petrol,6.907755278982137,16242.0,1st owner,12.945628585536271,9.011035410141815,No,Kwid,7
Maruti,Manual,2014,Diesel,7.130098510125578,94078.0,1st owner,13.197472705176983,9.560926818574357,No,Swift,11
Mahindra,Manual,2018,Diesel,7.513709247839705,50013.0,2nd owner,14.080180623566395,10.118679574062718,Yes,XUV500,7
KIA,Manual,2020,Diesel,7.309212365692763,47174.0,2nd owner,13.877546888732908,9.91605820970998,No,SONET,5
Maruti,Automatic,2021,Petrol,7.088408778675395,9867.0,1st owner,13.613395597831598,9.65194452670022,No,Baleno,4
Hyundai,Manual,2018,Petrol,7.088408778675395,44614.0,1st owner,13.219491903015438,9.284148299120902,No,Grand,7
KIA,Manual,2021,Petrol,7.311886164077165,22145.0,1st owner,13.980178027695569,10.018689482224811,Yes,SELTOS,4
Hyundai,Manual,2013,Petrol,7.088408778675395,97143.0,2nd owner,12.712893259942282,9.076351731972865,No,i10,12
KIA,Automatic,2020,Petrol,7.21081845347222,29275.0,1st owner,14.139404735705671,10.146918907547057,No,SELTOS,5
Volkswagen,Automatic,2019,Diesel,7.312553498102598,33647.0,2nd owner,13.934182975780846,9.972687069337132,No,Vento,6
Hyundai,Automatic,2019,Petrol,7.088408778675395,45717.0,1st owner,13.500801182986649,9.565844630930576,No,Elite,6
Hyundai,Manual,2021,Petrol,6.906754778648554,23592.0,1st owner,13.825461878915961,9.863966794373844,No,VENUE,4
MG,Automatic,2019,Petrol,7.280697195384741,28869.0,2nd owner,14.139404735705671,10.146918907547057,Yes,HECTOR,6
Maruti,Automatic,2015,Petrol,6.906754778648554,47926.0,1st owner,12.952762962683588,9.018937706446035,No,Celerio,10
Honda,Automatic,2018,Petrol,7.312553498102598,31254.0,1st owner,13.447342679685468,9.513255825068553,No,Amaze,7
Hyundai,Automatic,2019,Petrol,7.088408778675395,86712.0,1st owner,13.26212705890841,9.32741204356202,No,Grand,6
Tata,Automatic,2023,Petrol,7.088408778675395,14221.0,1st owner,14.086301525522053,10.1249496910678,Yes,NEXON,2
Hyundai,Manual,2020,Petrol,7.311886164077165,25709.0,1st owner,13.83727302821889,9.875807983429386,No,Verna,5
Ford,Automatic,2016,Petrol,7.313220387090301,37728.0,1st owner,13.49668313203053,9.562264046489428,Yes,Ecosport,9
Maruti,Automatic,2018,Petrol,6.906754778648554,44678.0,2nd owner,13.085701467719382,9.150590367570409,No,Celerio,7
Maruti,Manual,2017,Petrol,6.906754778648554,65553.0,1st owner,12.921472880009725,8.98682175033189,No,Wagon,8
Hyundai,Manual,2021,Petrol,6.906754778648554,25926.0,1st owner,13.833351458410394,9.87189368094495,No,VENUE,4
Maruti,Automatic,2018,Petrol,7.088408778675395,34282.0,1st owner,13.201176406255746,9.266531651625925,No,IGNIS,7
Hyundai,Manual,2021,Petrol,7.311886164077165,20492.0,1st owner,13.903522351037484,9.942034962148368,Yes,Creta,4
Honda,Automatic,2017,Petrol,7.311886164077165,91302.0,1st owner,13.62556118319494,9.664087578702395,No,City,8
Maruti,Manual,2012,Diesel,7.130098510125578,78546.0,1st owner,13.31957518872681,10.146918907547057,No,Ertiga,13
Honda,Automatic,2013,Petrol,7.311886164077165,63790.0,1st owner,13.114333221834064,9.478457288933123,No,City,12
Honda,Manual,2015,Petrol,7.089243155027514,98010.0,2nd owner,12.768544351446794,8.833171133022866,No,Amaze,10
Maruti,Manual,2017,Petrol,7.2254814727822945,42088.0,1st owner,13.652992804936396,9.691531190612483,Yes,Ertiga,8
Hyundai,Manual,2013,Petrol,6.705639094860003,17366.0,2nd owner,12.498745990829315,8.862058677395472,No,Eon,12
Tata,Automatic,2021,Petrol,7.090076835776092,8751.0,1st owner,13.482832514280924,9.54781210893048,No,Tiago,4
Maruti,Manual,2019,Petrol,7.088408778675395,53139.0,1st owner,13.431319053559353,9.496346040047019,No,Baleno,6
Mahindra,Automatic,2021,Petrol,7.513709247839705,23204.0,2nd owner,14.139404735705671,10.146918907547057,No,Thar,4
Renault,Manual,2018,Petrol,6.705639094860003,18596.0,1st owner,12.77422616877261,8.839566503657949,No,Kwid,7
Maruti,Automatic,2020,Petrol,7.288244401020124,27426.0,1st owner,13.78195480856106,9.820486306032722,Yes,Ertiga,5
Toyota,Automatic,2021,Petrol,7.088408778675395,16893.0,1st owner,13.60479076121576,9.643290937019207,No,Glanza,4
Renault,Automatic,2019,Petrol,6.907755278982137,19573.0,1st owner,12.980802117227352,9.045111892608405,No,Kwid,6
Maruti,Automatic,2021,Petrol,7.288244401020124,40099.0,1st owner,13.92973259411456,9.968244799751407,No,XL6,4
Hyundai,Manual,2017,Petrol,7.3727463664043285,50321.0,1st owner,13.619496890582589,9.658034484302057,No,Creta,8
Honda,Manual,2019,Diesel,7.312553498102598,24933.0,2nd owner,13.90900181179801,9.947504437952903,No,City,6
Maruti,Manual,2013,Petrol,6.705639094860003,63551.0,2nd owner,12.476103599529843,8.838261682885651,No,Alto,12
Maruti,Manual,2013,Petrol,7.088408778675395,44308.0,1st owner,13.049794835104816,9.412627941411015,No,Swift,12
Datsun,Manual,2016,Petrol,7.088408778675395,36785.0,2nd owner,12.460718739865236,8.526351129201004,No,Redi,9
Maruti,Manual,2012,Petrol,6.906754778648554,58972.0,1st owner,12.647551406590285,9.241742135115715,No,Wagon,13
Toyota,Manual,2021,Petrol,7.088408778675395,25206.0,1st owner,13.583579761650238,9.648466262323895,No,Glanza,4
Toyota,Automatic,2023,Petrol,7.088408778675395,24320.0,1st owner,13.803438988875241,9.841984419942078,No,Glanza,2
Mahindra,Automatic,2021,Petrol,7.513709247839705,36469.0,2nd owner,14.114874876479462,10.146918907547057,No,Thar,4
Tata,Automatic,2015,Petrol,6.705639094860003,27764.0,2nd owner,12.388398368982115,8.454466361507933,No,Nano,10
Renault,Manual,2020,Petrol,6.907755278982137,25078.0,1st owner,13.369225017834633,9.434203664214742,No,TRIBER,5
Hyundai,Manual,2017,Petrol,7.3727463664043285,42923.0,2nd owner,13.768419998647904,9.806976652155285,Yes,Creta,8
Hyundai,Manual,2013,Petrol,7.088408778675395,20462.0,2nd owner,12.650761671914688,9.013108202446475,No,i10,12
Hyundai,Manual,2022,Petrol,6.99117688712121,33093.0,1st owner,13.281076775042335,9.34583234141334,No,NEW,3
Tata,Manual,2018,Petrol,7.089243155027514,59693.0,2nd owner,13.503537159062734,9.568713872550497,Yes,NEXON,7
Renault,Automatic,2020,Petrol,6.907755278982137,17254.0,1st owner,13.087774003025942,9.152923101106232,No,Kwid,5
Maruti,Manual,2018,Petrol,6.906754778648554,64103.0,1st owner,12.759960632315702,8.825706773447951,No,Alto,7
Maruti,Manual,2013,Petrol,7.088408778675395,76584.0,1st owner,13.051943059028227,9.41450495669259,No,Swift,12
Tata,Automatic,2023,Diesel,7.311886164077165,25005.0,1st owner,14.134692024219348,10.146918907547057,No,NEXON,2
Hyundai,Automatic,2020,Petrol,7.088408778675395,53700.0,1st owner,13.387801374649944,9.452423433109788,No,GRAND,5
Renault,Automatic,2018,Petrol,6.907755278982137,33992.0,1st owner,12.971542813248437,9.03741453682259,No,Kwid,7
Hyundai,Manual,2022,Petrol,6.906754778648554,27660.0,1st owner,13.805461232211272,9.844002905701236,No,VENUE,3
Maruti,Manual,2015,Petrol,6.906754778648554,22518.0,1st owner,12.724869415131389,8.790269111478656,No,Alto,10
Hyundai,Manual,2021,Petrol,7.088408778675395,44329.0,1st owner,13.201176406255746,9.266815218904162,No,GRAND,4
Honda,Automatic,2018,Petrol,7.311886164077165,75347.0,1st owner,13.584839999674324,9.650142492488797,No,City,7
KIA,Automatic,2022,Petrol,7.21081845347222,21693.0,1st owner,14.139404735705671,10.146918907547057,Yes,CARENS,3
Maruti,Automatic,2021,Petrol,7.288244401020124,12766.0,1st owner,13.821493623677112,9.860005773924167,Yes,Ertiga,4
Hyundai,Manual,2018,Petrol,7.088408778675395,72246.0,1st owner,13.437175577097312,9.502039365785897,No,Elite,7
Hyundai,Manual,2018,Petrol,7.088408778675395,72076.0,1st owner,13.106236027992704,9.171599543659752,No,Grand,7
MG,Automatic,2020,Petrol,7.280697195384741,23157.0,1st owner,14.139404735705671,10.146918907547057,No,HECTOR,5
Honda,Manual,2022,Petrol,7.311886164077165,27983.0,1st owner,13.868103956849598,9.906233778204154,No,City,3
Hyundai,Manual,2017,Petrol,7.3727463664043285,54360.0,1st owner,13.727772735358728,9.765890764521682,No,Creta,8
KIA,Manual,2019,Petrol,7.088408778675395,92225.0,2nd owner,13.938613639271164,9.976784481597585,Yes,SELTOS,6
Maruti,Manual,2020,Petrol,7.088408778675395,23902.0,1st owner,13.49668313203053,9.561419689557756,No,Baleno,5
Honda,Manual,2023,Petrol,7.088408778675395,17985.0,1st owner,14.139404735705671,10.146918907547057,No,City,2
Renault,Automatic,2019,Petrol,7.088408778675395,24558.0,1st owner,13.096021455450709,9.161150127785412,No,Kwid,6
Maruti,Manual,2015,Petrol,7.088408778675395,33371.0,1st owner,13.186278579318829,9.25167423546916,No,Swift,10
Hyundai,Manual,2015,Petrol,7.088408778675395,9160.0,2nd owner,13.19189130572284,9.256937657352966,No,i20,10
Tata,Manual,2017,Petrol,7.090076835776092,59454.0,1st owner,13.116347317149176,9.182352335436015,No,TIGOR,8
Tata,Automatic,2021,Petrol,7.090076835776092,30711.0,1st owner,13.445896549926763,9.511185430954244,No,Tiago,4
Renault,Manual,2019,Petrol,6.907755278982137,33950.0,1st owner,13.423949834313948,9.4894104675794,No,TRIBER,6
Maruti,Manual,2020,Petrol,7.088408778675395,40140.0,2nd owner,13.441545570402797,9.50688307286016,No,Baleno,5
Hyundai,Manual,2013,Petrol,7.088408778675395,67397.0,1st owner,12.886643575525625,9.249849505070895,No,Grand,12
Renault,Manual,2017,Petrol,7.312553498102598,65693.0,2nd owner,13.403022345492023,9.467769401256943,No,Duster,8
Tata,Manual,2021,Petrol,7.090076835776092,13039.0,1st owner,13.577254637874743,9.642577230581775,No,ALTROZ,4
Maruti,Automatic,2017,Petrol,7.088408778675395,46508.0,1st owner,13.07107218827772,9.136478523377727,No,Celerio,8
Maruti,Manual,2017,Petrol,7.088408778675395,97769.0,1st owner,13.339087971220277,9.4040963063958,Yes,Baleno,8
Maruti,Manual,2013,Petrol,7.088408778675395,28540.0,2nd owner,12.973865689268807,9.33600338997184,No,Swift,12
Hyundai,Manual,2020,Petrol,7.311886164077165,85112.0,1st owner,13.999498226023698,10.03828064887766,Yes,Creta,5
Hyundai,Manual,2014,Petrol,7.088408778675395,32015.0,1st owner,12.945628585536271,9.140990293841389,No,Grand,11
Hyundai,Manual,2017,Petrol,7.088408778675395,27881.0,2nd owner,12.966880811009803,9.033245134153809,No,Grand,8
Hyundai,Automatic,2022,Petrol,7.088408778675395,31563.0,1st owner,13.93595759756457,9.974458466406707,No,VENUE,3
MG,Manual,2020,Petrol,7.280697195384741,25226.0,1st owner,14.139404735705671,10.146918907547057,No,HECTOR,5
Honda,Manual,2018,Petrol,7.090076835776092,24835.0,2nd owner,13.316285717486736,9.380926672551716,No,Jazz,7
Honda,Manual,2016,Petrol,7.090076835776092,38364.0,2nd owner,13.178745601197818,9.24435525056346,No,Jazz,9
Nissan,Automatic,2022,Petrol,6.907755278982137,15680.0,1st owner,13.751506294085875,9.790038860028549,No,MAGNITE,3
MG,Automatic,2019,Petrol,7.280697195384741,29265.0,1st owner,14.139404735705671,10.146918907547057,No,HECTOR,6
Maruti,Manual,2013,Petrol,6.906754778648554,90273.0,1st owner,12.676079399771027,9.040144994980068,No,Wagon,12
Maruti,Manual,2022,Petrol,6.906754778648554,15445.0,1st owner,13.045484492893253,9.111514017669288,No,Alto,3
MG,Automatic,2019,Petrol,7.280697195384741,63876.0,1st owner,14.139404735705671,10.146918907547057,Yes,HECTOR,6
Tata,Automatic,2022,Petrol,7.090076835776092,20082.0,1st owner,13.614618838078025,9.653101264828043,No,PUNCH,3
Maruti,Automatic,2021,Petrol,7.088408778675395,42378.0,1st owner,13.593617474489168,9.632138041371906,No,Baleno,4
Honda,Manual,2017,Petrol,7.311886164077165,60748.0,2nd owner,13.530492932718326,9.595806833577658,No,City,8
Hyundai,Manual,2020,Petrol,7.088408778675395,44412.0,1st owner,13.291263603053904,9.357380114625498,No,GRAND,5
Maruti,Manual,2016,Petrol,7.088408778675395,96098.0,1st owner,13.215855541983634,9.281357859211463,No,Baleno,9
Ford,Manual,2016,Diesel,7.312553498102598,86925.0,2nd owner,13.356646255406224,9.422706050118514,No,Ecosport,9
Maruti,Automatic,2018,Petrol,6.906754778648554,30370.0,2nd owner,12.90669432231532,8.972083182851925,No,Alto,7
Renault,Automatic,2017,Petrol,7.312553498102598,27930.0,1st owner,13.442998001373553,9.507997527450042,No,Duster,8
Maruti,Automatic,2014,Petrol,6.906754778648554,51839.0,2nd owner,12.850557278777309,9.045701550034536,No,Celerio,11
Hyundai,Manual,2014,Petrol,7.088408778675395,86355.0,1st owner,12.881567435377423,9.076008659180891,No,Grand,11
Maruti,Manual,2023,Petrol,7.288244401020124,22505.0,1st owner,13.989464705423494,10.028003427233696,Yes,Ertiga,2
KIA,Manual,2020,Diesel,7.309212365692763,58156.0,2nd owner,13.858571005278668,9.897117305528285,Yes,SELTOS,5
Skoda,Manual,2013,Petrol,7.377133712833954,85375.0,1st owner,12.847929163278053,9.211839248099919,No,Rapid,12
Tata,Manual,2018,Petrol,7.089243155027514,71477.0,1st owner,13.61217085943569,9.65059330557001,Yes,NEXON,7
Maruti,Manual,2014,Petrol,6.705639094860003,32335.0,2nd owner,12.472279517715116,8.667163717992533,Yes,Alto,11
Maruti,Manual,2017,Petrol,7.088408778675395,43222.0,1st owner,13.350297037805756,9.415564321987441,No,Baleno,8
Mahindra,Automatic,2019,Diesel,7.513709247839705,68709.0,1st owner,14.139404735705671,10.146918907547057,Yes,XUV500,6
Maruti,Manual,2017,Petrol,6.906754778648554,67698.0,2nd owner,12.73670383776449,8.801168401936692,No,Alto,8
Ford,Manual,2013,Diesel,7.312553498102598,72053.0,1st owner,12.921472880009725,9.516795129751248,Yes,Ecosport,12
KIA,Automatic,2021,Petrol,7.311886164077165,44608.0,1st owner,14.139404735705671,10.146918907547057,No,SELTOS,4
Maruti,Manual,2021,Petrol,7.288244401020124,22493.0,1st owner,13.805461232211272,9.844002905701236,No,XL6,4
Tata,Manual,2021,Petrol,7.090076835776092,28837.0,1st owner,13.550243384129509,9.616005460087013,No,ALTROZ,4
Honda,Automatic,2019,Petrol,7.090076835776092,59917.0,1st owner,13.435714658591923,9.500544261971474,No,Jazz,6
Maruti,Manual,2014,Petrol,7.088408778675395,91854.0,1st owner,13.079457964073546,9.274347501950475,No,Swift,11
Maruti,Automatic,2017,Petrol,6.906754778648554,74922.0,1st owner,13.06896471037963,9.134214981586691,No,Celerio,8
Maruti,Manual,2018,Petrol,7.088408778675395,55108.0,1st owner,13.448786721172443,9.51406802284643,No,Baleno,7
Mahindra,Manual,2022,Petrol,7.513709247839705,7783.0,1st owner,14.139404735705671,10.146918907547057,Yes,XUV700,3
Hyundai,Automatic,2019,Petrol,7.088408778675395,44304.0,1st owner,13.351888125506433,9.41759841406017,No,GRAND,6
Maruti,Automatic,2014,Petrol,6.906754778648554,36353.0,2nd owner,12.826651821423713,9.019905995071678,No,Celerio,11
Mahindra,Manual,2022,Petrol,7.513709247839705,16062.0,1st owner,14.139404735705671,10.146918907547057,Yes,XUV700,3
Honda,Manual,2013,Petrol,7.088408778675395,60903.0,1st owner,12.73080413304066,9.0940312495758,No,Brio,12
Renault,Manual,2020,Petrol,6.705639094860003,22414.0,1st owner,12.962196972666593,9.027378610294805,No,Kwid,5
Ford,Manual,2016,Diesel,7.312553498102598,88563.0,2nd owner,13.435714658591923,9.501366845678353,Yes,Ecosport,9
Maruti,Manual,2015,Petrol,6.906754778648554,48733.0,1st owner,12.724869415131389,8.790573479157159,No,Alto,10
Volkswagen,Automatic,2014,Petrol,7.088408778675395,73196.0,1st owner,13.204866440535003,9.39897529082673,No,Vento,11
MG,Manual,2020,Petrol,7.280697195384741,38996.0,1st owner,14.139404735705671,10.146918907547057,No,HECTOR,5
Hyundai,Automatic,2019,Petrol,7.088408778675395,36673.0,1st owner,13.529162262303307,9.59458184363272,No,Elite,6
Mahindra,Manual,2017,Diesel,7.513709247839705,64080.0,2nd owner,13.971660095885833,10.010187171195184,Yes,XUV500,8
Ford,Manual,2018,Petrol,7.088408778675395,65952.0,1st owner,13.215855541983634,9.280892027927127,No,FREESTYLE,7
Hyundai,Manual,2015,Petrol,6.705639094860003,46268.0,1st owner,12.637858308703688,8.701845363548474,No,Eon,10
KIA,Manual,2021,Petrol,7.311886164077165,21215.0,1st owner,13.986097701709772,10.024598378285186,Yes,SELTOS,4
Tata,Automatic,2023,Petrol,7.090076835776092,7630.0,1st owner,13.784020922864116,9.82216903135854,No,NEXON,2
Hyundai,Manual,2017,Petrol,7.088408778675395,42284.0,2nd owner,13.38318953651709,9.448175472033382,No,Elite,8
Datsun,Manual,2017,Petrol,7.089243155027514,44741.0,1st owner,12.672949516558306,8.738414897167749,No,Go,8
MG,Automatic,2021,Petrol,7.280697195384741,25091.0,1st owner,14.139404735705671,10.146918907547057,Yes,HECTOR,4
Hyundai,Automatic,2015,Petrol,7.088408778675395,72101.0,1st owner,13.083624628087817,9.14899674173513,No,Grand,10
Maruti,Manual,2015,Petrol,6.906754778648554,83697.0,2nd owner,12.614868865984631,8.681350777582521,No,Alto,10
Ford,Manual,2017,Diesel,7.088408778675395,49262.0,2nd owner,13.481436842589853,9.546741177474825,No,Ecosport,8
Honda,Automatic,2015,Petrol,7.311886164077165,64747.0,1st owner,13.353476685668044,9.418085981110297,No,City,10
Maruti,Manual,2022,Petrol,7.288244401020124,23745.0,1st owner,13.880362467490574,9.91886865457443,No,Ciaz,3
Ford,Automatic,2018,Petrol,7.311886164077165,60153.0,2nd owner,13.586098651497313,9.651365655482898,No,Ecosport,7
